Row.ID,Date,Plot,Species,Species_Code,Unique.Plant.ID,Life_Form,Per_Cover,Density,Per_Bud,Per_FL,Per_Fru,Per_Bare,Pre_Litter,NOTES
769,9/23/21,HETRO.897,,ERLE,HETRO.897,GRASS,3,2,,0,100,70,20,
770,9/23/21,HETRO.897,,MOVE,HETRO.897,FORB,2,5,,0,100,70,20,
166,9/22/21,HETRO.8B,,HETEROPOGON,HETRO.8B,GRASS,2,3,,33.3,0,2,90,
167,9/22/21,HETRO.8B,,UNK. OPP LEAF WHITE FL HEAD,HETRO.8B,FORB,2,3,,0,0,2,90,
168,9/22/21,HETRO.8B,,SIDA #2,HETRO.8B,FORB,4,6,,0,100,2,90,
169,9/22/21,HETRO.8B,,AMPA,HETRO.8B,FORB,12,9,,0,100,2,90,
170,9/22/21,HETRO.8B,,CHFR,HETRO.8B,FORB,2,2,,0,100,2,90,
171,9/22/21,HETRO.8B,,KAGR,HETRO.8B,FORB,2,2,,0,100,2,90,
172,9/22/21,HETRO.8B,,UNK,HETRO.8B,UNK,1,1,,0,100,2,90,
174,9/22/21,HETRO.8B,,ERLE,HETRO.8B,GRASS,4,5,,0,100,2,90,
1,8/5/21,KAGR.201,,URAR,KAGR.201,GRASS,15,3,.,100,0,30,30,
2,8/5/21,KAGR.201,,AMPA,KAGR.201,FORB,30,7,.,100,100,30,30,
3,8/5/21,KAGR.201,,KAGR,KAGR.201,FORB,45,2,.,100,100,30,30,
4,8/5/21,KAGR.201,,MOVE,KAGR.201,FORB,5,39,.,100,100,30,30,
5,8/5/21,KAGR.201,,POUM,KAGR.201,FORB,2,1,.,0,0,30,30,
6,8/5/21,KAGR.201,,SIDA,KAGR.201,FORB,2,1,.,0,0,30,30,
7,8/5/21,KAGR.201,,TILA,KAGR.201,FORB,1,1,.,100,0,30,30,
8,8/5/21,KAGR.201,,ERLE,KAGR.201,GRASS,2,2,.,100,100,30,30,
9,8/5/21,KAGR.202,,URAR,KAGR.202,GRASS,3,2,.,100,0,5,90,
10,8/5/21,KAGR.202,,ERLE,KAGR.202,GRASS,7,5,.,100,0,5,90,
11,8/5/21,KAGR.202,,SIDA,KAGR.202,FORB,3,3,.,0,0,5,90,
12,8/5/21,KAGR.202,,KAGR,KAGR.202,FORB,15,4,.,66.7,66.7,5,90,
13,8/5/21,KAGR.202,,GUSA,KAGR.202,SHRUB,20,1,.,0,0,5,90,
14,8/5/21,KAGR.202,,AMPA,KAGR.202,FORB,1,1,.,100,0,5,90,
15,8/5/21,KAGR.202,,EVAZ,KAGR.202,FORB,2,4,.,0,0,5,90,
16,8/5/21,KAGR.202,,FLAT EUPHORBIA,KAGR.202,FORB,1,1,.,0,0,5,90,
17,8/5/21,KAGR.202,,MOVE,KAGR.202,FORB,1,3,.,100,100,5,90,
18,8/5/21,KAGR.203,,KAGR,KAGR.203,FORB,20,3,.,0,100,80,10,
19,8/5/21,KAGR.203,,URAR,KAGR.203,GRASS,20,8,.,100,0,80,10,
20,8/5/21,KAGR.203,,AMPA,KAGR.203,FORB,15,6,.,75,75,80,10,
21,8/5/21,KAGR.203,,POUM,KAGR.203,FORB,3,6,.,0,80,80,10,
22,8/5/21,KAGR.203,,ERLE,KAGR.203,GRASS,3,2,.,100,0,80,10,
23,8/5/21,KAGR.203,,SIDA,KAGR.203,FORB,2,8,.,0,0,80,10,
24,8/5/21,KAGR.203,,EUHY,KAGR.203,FORB,1,1,.,100,100,80,10,
25,8/5/21,KAGR.203,,AMCO,KAGR.203,FORB,1,1,.,0,0,80,10,
26,8/5/21,KAGR.203,,CHFR,KAGR.203,FORB,4,2,.,100,0,80,10,
27,8/5/21,KAGR.203,,FAMEFLOWER,KAGR.203,FORB,2,1,.,0,0,80,10,
28,8/5/21,KAGR.203,,MOVE,KAGR.203,FORB,3,23,.,100,100,80,10,
29,8/5/21,KAGR.203,ERIOPHYLLUM AMBIGUUM,ERAM,KAGR.203,FORB,3,1,.,100,0,80,10,
30,8/5/21,KAGR.203,,EVAZ,KAGR.203,FORB,1,1,.,100,0,80,10,
31,8/5/21,KAGR.203,,BOAR,KAGR.203,GRASS,1,3,.,33.3,0,80,10,
32,8/5/21,KAGR.204,,KAGR,KAGR.204,FORB,15,4,.,100,100,90,10,
33,8/5/21,KAGR.204,,CHFR,KAGR.204,FORB,10,6,.,100,0,90,10,
34,8/5/21,KAGR.204,,AMPA,KAGR.204,FORB,20,24,.,100,0,90,10,
35,8/5/21,KAGR.204,,AMCO,KAGR.204,FORB,8,4,.,0,0,90,10,
36,8/5/21,KAGR.204,,BOAR,KAGR.204,GRASS,5,14,.,100,0,90,10,
37,8/5/21,KAGR.204,,ERAB,KAGR.204,FORB,5,4,.,100,0,90,10,
38,8/5/21,KAGR.204,,URAR,KAGR.204,GRASS,1,1,.,100,0,90,10,
39,8/5/21,KAGR.205,,KAGR,KAGR.205,FORB,8,1,.,100,100,75,2,
40,8/5/21,KAGR.205,,BOAR,KAGR.205,GRASS,6,11,.,0,0,75,2,
41,8/5/21,KAGR.205,,URAR,KAGR.205,GRASS,2,3,.,100,0,75,2,
42,8/5/21,KAGR.205,,CAER,KAGR.205,SHRUB,25,2,.,0,0,75,2,
43,8/5/21,KAGR.205,,ERLE,KAGR.205,GRASS,3,1,.,100,0,75,2,
44,8/5/21,KAGR.205,,FAMEFLOWER,KAGR.205,FORB,8,5,.,0,0,75,2,
45,8/5/21,KAGR.205,,EVAZ,KAGR.205,FORB,2,1,.,0,0,75,2,
46,8/5/21,KAGR.205,PORTULA SUFFRTESCENS,POSU,KAGR.205,FORB,2,3,.,0,0,75,2,
47,8/5/21,KAGR.205,,AMPA,KAGR.205,FORB,1,1,.,0,0,75,2,
48,8/5/21,KAGR.205,,MOVE,KAGR.205,FORB,2,3,.,100,100,75,2,
49,8/5/21,KAGR.205,,SIDA,KAGR.205,FORB,1,3,.,0,0,75,2,
50,8/5/21,KAGR.205,,UNK GR 1,KAGR.205,GRASS,2,1,.,0,0,75,2,
51,8/5/21,KAGR.206,,KAGR,KAGR.206,FORB,30,4,.,100,100,60,30,
52,8/5/21,KAGR.206,,AMPA,KAGR.206,FORB,10,5,.,100,0,60,30,
53,8/5/21,KAGR.206,,DICA,KAGR.206,GRASS,3,1,.,100,0,60,30,
54,8/5/21,KAGR.206,,ERLE,KAGR.206,GRASS,10,8,.,100,0,60,30,
55,8/5/21,KAGR.206,,AMCO,KAGR.206,FORB,3,2,.,0,0,60,30,
56,8/5/21,KAGR.206,,MOVE,KAGR.206,FORB,20,15,.,100,100,60,30,
57,8/5/21,KAGR.206,,EUHY,KAGR.206,FORB,2,2,.,100,0,60,30,
58,8/5/21,KAGR.206,,ERAB,KAGR.206,FORB,2,1,.,0,0,60,30,
59,8/5/21,KAGR.206,,BOAR,KAGR.206,GRASS,2,5,.,0,0,60,30,
60,8/5/21,KAGR.207,,KAGR,KAGR.207,FORB,5,2,.,100,100,20,70,
61,8/5/21,KAGR.207,,BOER,KAGR.207,GRASS,3,2,.,100,0,20,70,
62,8/5/21,KAGR.207,,GUSA,KAGR.207,SHRUB,3,1,.,0,0,20,70,
63,8/5/21,KAGR.207,,CAER,KAGR.207,SHRUB,20,4,.,0,0,20,70,
64,8/5/21,KAGR.207,,ERLE,KAGR.207,GRASS,6,3,.,100,0,20,70,
65,8/5/21,KAGR.207,,CURLY,KAGR.207,GRASS,2,1,.,0,0,20,70,
66,8/5/21,KAGR.207,,URAR,KAGR.207,GRASS,2,5,.,0,0,20,70,
67,8/5/21,KAGR.207,,MOVE,KAGR.207,FORB,5,14,.,100,100,20,70,
68,8/5/21,KAGR.207,Allionia incarnata,ALIN,KAGR.207,FORB,2,1,.,0,0,20,70,
69,8/5/21,KAGR.207,,BOAR,KAGR.207,GRASS,2,2,.,0,0,20,70,
70,8/5/21,KAGR.207,,EUHY,KAGR.207,FORB,2,1,.,100,0,20,70,
71,8/5/21,KAGR.208,,SAIB,KAGR.208,FORB,18,8,.,100,0,85,7,
72,8/5/21,KAGR.208,,KAGR,KAGR.208,FORB,3,1,.,100,100,85,7,
73,8/5/21,KAGR.208,,AMPA,KAGR.208,FORB,15,3,.,100,0,85,7,
74,8/5/21,KAGR.208,,URAR,KAGR.208,GRASS,12,5,.,100,0,85,7,
75,8/5/21,KAGR.208,,ERLE,KAGR.208,GRASS,3,1,.,100,0,85,7,
76,8/5/21,KAGR.208,,SIDA,KAGR.208,FORB,3,4,.,0,0,85,7,
77,8/5/21,KAGR.208,,MOVE,KAGR.208,FORB,5,8,.,100,100,85,7,
78,8/5/21,KAGR.208,,BOER,KAGR.208,GRASS,1,1,.,100,0,85,7,
79,8/5/21,KAGR.208,,BOAR,KAGR.208,GRASS,1,3,.,100,0,85,7,
80,8/5/21,KAGR.208,PORTULA.UMBRATICOLA,POUM,KAGR.208,FORB,1,1,.,0,0,85,7,
81,8/5/21,KAGR.208,,AMCO,KAGR.208,FORB,3,2,.,0,0,85,7,
82,8/5/21,KAGR.208,,CHFR,KAGR.208,FORB,5,2,.,100,0,85,7,
83,8/6/21,KAGR.209,,KAGR,KAGR.209,FORB,8,2,.,0,100,3,90,
84,8/6/21,KAGR.209,,SAIB,KAGR.209,FORB,60,10,.,100,0,3,90,
85,8/6/21,KAGR.209,,MOVE,KAGR.209,FORB,10,16,.,100,100,3,90,
86,8/6/21,KAGR.209,,CHFR,KAGR.209,FORB,3,2,.,100,0,3,90,
87,8/6/21,KAGR.209,,SIDA,KAGR.209,FORB,1,4,.,0,0,3,90,
88,8/6/21,KAGR.209,,ERLE,KAGR.209,GRASS,2,1,.,100,0,3,90,
89,8/6/21,KAGR.209,,TILA,KAGR.209,FORB,5,3,.,100,0,3,90,
90,8/6/21,KAGR.209,,EUPHORBIA.SP,KAGR.209,FORB,1,1,.,100,0,3,90,
91,8/6/21,KAGR.209,,AMPA,KAGR.209,FORB,2,3,.,100,0,3,90,
92,8/6/21,KAGR.209,,BOAR,KAGR.209,GRASS,2,5,.,100,0,3,90,
93,8/6/21,KAGR.210,,KAGR,KAGR.210,FORB,18,1,.,100,100,10,80,
94,8/6/21,KAGR.210,,MOVE,KAGR.210,FORB,25,21,.,100,100,10,80,
95,8/6/21,KAGR.210,,AMCO,KAGR.210,FORB,0.5,1,.,0,0,10,80,
96,8/6/21,KAGR.210,,TILA,KAGR.210,FORB,4,1,.,100,0,10,80,
97,8/6/21,KAGR.210,,URAR,KAGR.210,GRASS,3,2,.,100,0,10,80,
98,8/6/21,KAGR.210,,POOL,KAGR.210,FORB,3,1,.,100,100,10,80,
99,8/6/21,KAGR.210,,ERLE,KAGR.210,GRASS,3,5,.,40,0,10,80,
100,8/6/21,KAGR.210,,UNK FB,KAGR.210,FORB,0.5,1,.,0,0,10,80,
101,8/6/21,KAGR.210,,AMPA,KAGR.210,FORB,0.5,1,.,0,0,10,80,
102,8/6/21,KAGR.210,,MESQUITE,KAGR.210,SHRUB,0.5,1,.,0,0,10,80,
103,8/6/21,KAGR.211,,KAGR,KAGR.211,FORB,8,2,.,100,100,95,3,
104,8/6/21,KAGR.211,,GUSA,KAGR.211,SHRUB,2,1,.,0,0,95,3,
105,8/6/21,KAGR.211,,BOAR,KAGR.211,GRASS,8,34,.,100,0,95,3,
106,8/6/21,KAGR.211,,MATA,KAGR.211,FORB,3,2,.,0,0,95,3,
107,8/6/21,KAGR.211,,EUHYSM,KAGR.211,FORB,2,1,.,100,0,95,3,
108,8/6/21,KAGR.211,,POOL,KAGR.211,FORB,4,4,.,50,0,95,3,
109,8/6/21,KAGR.211,,EUPHORBIA.SP,KAGR.211,FORB,2,2,.,100,0,95,3,
110,8/6/21,KAGR.211,,AMCO,KAGR.211,FORB,2,2,.,0,0,95,3,
111,8/6/21,KAGR.211,,UNK FB2,KAGR.211,FORB,2,1,.,0,100,95,3,
112,8/6/21,KAGR.211,,MOVE,KAGR.211,FORB,1,1,.,100,100,95,3,
113,8/6/21,KAGR.211,,URAR,KAGR.211,GRASS,1,1,.,100,0,95,3,
114,8/6/21,KAGR.211,,ARPU,KAGR.211,GRASS,2,1,.,100,0,95,3,
115,8/6/21,KAGR.212,,KAGR,KAGR.212,FORB,18,2,.,0,100,30,60,
116,8/6/21,KAGR.212,,ERLE,KAGR.212,GRASS,3,2,.,100,0,30,60,
117,8/6/21,KAGR.212,,URAR,KAGR.212,GRASS,1,3,.,0,0,30,60,
118,8/6/21,KAGR.212,,EUHY,KAGR.212,FORB,2,1,.,100,0,30,60,
119,8/6/21,KAGR.212,,MOVE,KAGR.212,FORB,3,4,.,100,100,30,60,
120,8/6/21,KAGR.212,,EUPHORBIA.SP,KAGR.212,FORB,1,5,.,0,0,30,60,
121,8/6/21,KAGR.212,,EUHYSM,KAGR.212,FORB,2,2,.,100,0,30,60,
122,8/6/21,KAGR.212,,POUM,KAGR.212,FORB,2,1,.,0,0,30,60,
123,8/6/21,KAGR.212,,UN SH BRIGHT GREEN,KAGR.212,SHRUB,10,1,.,0,0,30,60,
124,8/6/21,KAGR.212,,CLCO,KAGR.212,FORB,3,4,.,0,25,30,60,
125,8/6/21,KAGR.212,,AMCO,KAGR.212,FORB,3,3,.,0,0,30,60,
126,8/6/21,KAGR.213,,KAGR,KAGR.213,FORB,3,3,.,0,100,85,5,
127,8/6/21,KAGR.213,,URAR,KAGR.213,GRASS,2,1,.,100,0,85,5,
128,8/6/21,KAGR.213,,BOAR,KAGR.213,GRASS,15,55,.,100,0,85,5,
129,8/6/21,KAGR.213,,GUSA,KAGR.213,SHRUB,30,2,.,0,0,85,5,
130,8/6/21,KAGR.213,,POUM,KAGR.213,FORB,1,3,.,0,0,85,5,
131,8/6/21,KAGR.213,,EUPHORBIA.SP,KAGR.213,FORB,1,2,.,100,0,85,5,
132,8/6/21,KAGR.213,,MOVE,KAGR.213,FORB,1,1,.,100,100,85,5,
133,8/6/21,KAGR.213,,CHOLLA,KAGR.213,CACTUS,1,1,.,0,0,85,5,
134,8/6/21,KAGR.213,,WITCH GRASS,KAGR.213,GRASS,2,2,.,100,0,85,5,
135,8/6/21,KAGR.214,,KAGR,KAGR.214,FORB,2,3,.,33.3,100,80,10,
136,8/6/21,KAGR.214,,URAR,KAGR.214,GRASS,2,1,.,100,0,80,10,
137,8/6/21,KAGR.214,,SIDA,KAGR.214,FORB,3,20,.,0,0,80,10,
138,8/6/21,KAGR.214,,EUHYSM,KAGR.214,FORB,1,1,.,0,0,80,10,
139,8/6/21,KAGR.214,,ERLE,KAGR.214,GRASS,18,5,.,100,0,80,10,
140,8/6/21,KAGR.214,,CHOLLA,KAGR.214,CACTUS,25,1,.,0,0,80,10,
141,8/6/21,KAGR.214,,ALIN,KAGR.214,FORB,10,8,.,37.5,0,80,10,
142,8/6/21,KAGR.214,,AMCO,KAGR.214,FORB,3,6,.,0,0,80,10,
143,8/6/21,KAGR.214,,BOAR,KAGR.214,GRASS,3,3,.,100,0,80,10,
144,8/6/21,KAGR.215,,ERLE,KAGR.215,GRASS,5,4,.,100,0,60,30,
145,8/6/21,KAGR.215,,KAGR,KAGR.215,FORB,10,4,.,100,100,60,30,
146,8/6/21,KAGR.215,,URAR,KAGR.215,GRASS,3,3,.,100,0,60,30,
147,8/6/21,KAGR.215,,POUM,KAGR.215,FORB,3,5,.,0,100,60,30,
148,8/6/21,KAGR.215,,SIDA,KAGR.215,FORB,1,3,.,0,0,60,30,
149,8/6/21,KAGR.215,,FLAT GRASS,KAGR.215,GRASS,1,1,.,0,0,60,30,
150,8/6/21,KAGR.215,,SHORT SHRUB,KAGR.215,SHRUB,3,2,.,0,0,60,30,
151,8/6/21,KAGR.215,,WITCH GRASS,KAGR.215,GRASS,1,2,.,100,0,60,30,
152,8/6/21,KAGR.215,,CAER,KAGR.215,SHRUB,12,2,.,0,0,60,30,
153,8/6/21,KAGR.215,,FAKE SIDA,KAGR.215,FORB,3,3,.,100,100,60,30,
154,8/6/21,KAGR.215,,AMCO,KAGR.215,FORB,1,2,.,0,0,60,30,
155,8/6/21,KAGR.215,,BOAR,KAGR.215,GRASS,3,5,.,100,0,60,30,
156,8/6/21,KAGR.215,,MOVE,KAGR.215,FORB,8,15,.,100,100,60,30,
989,8/31/21,MATA.10A,,KAGR,MATA.10A,FORB,4,2,,50,100,98,2,
990,8/31/21,MATA.10A,,MATA,MATA.10A,FORB,2,2,,33.3,33.3,98,2,
991,8/31/21,MATA.10A,,DITAXIS NEOMEXICANA,MATA.10A,FORB,2,1,,0,100,98,2,
992,8/31/21,MATA.10A,,BOGR,MATA.10A,GRASS,1,1,,0,100,98,2,
993,8/31/21,MATA.10A,,BOAR,MATA.10A,GRASS,12,11,,0,100,98,2,
994,8/31/21,MATA.10A,,EUSP,MATA.10A,FORB,0.5,1,,0,0,98,2,
995,8/31/21,MATA.10A,,MOVE,MATA.10A,FORB,6,5,,0,100,98,2,
996,8/31/21,MATA.10A,,ERLE,MATA.10A,GRASS,1,3,,100,100,98,2,
997,8/31/21,MATA.10A,,POOL,MATA.10A,FORB,2,2,,0,100,98,2,
998,8/31/21,MATA.10A,,URAR,MATA.10A,GRASS,0.5,1,,100,100,98,2,
999,8/31/21,MATA.10A,,GUSA,MATA.10A,SHRUB,1,2,,0,0,98,2,
1000,8/31/21,MATA.10A,,AMCO,MATA.10A,FORB,0.5,1,,0,0,98,2,
1014,8/31/21,MATA.11A,,DICA,MATA.11A,GRASS,2,1,,100,100,60,30,
1015,8/31/21,MATA.11A,,MATA,MATA.11A,FORB,2,2,,100,100,60,30,
1016,8/31/21,MATA.11A,,TILA,MATA.11A,FORB,4,5,,100,100,60,30,
1017,8/31/21,MATA.11A,,CHFR,MATA.11A,FORB,2,4,,100,100,60,30,
1018,8/31/21,MATA.11A,,BOAR,MATA.11A,GRASS,50,16,,0,100,60,30,
1019,8/31/21,MATA.11A,,BOGR,MATA.11A,GRASS,1,1,,0,100,60,30,
1020,8/31/21,MATA.11A,,POOL,MATA.11A,FORB,5,7,,0,100,60,30,
1021,8/31/21,MATA.11A,,AMCO,MATA.11A,FORB,1,1,,0,0,60,30,
1022,8/31/21,MATA.11A,,SIDA,MATA.11A,FORB,2,1,,0,0,60,30,
1048,9/2/21,MATA.11B,,MATA,MATA.11B,FORB,2,2,,100,50,95,2,
1049,9/2/21,MATA.11B,,ERLE,MATA.11B,GRASS,5,3,,100,100,95,2,
1050,9/2/21,MATA.11B,,BOAR,MATA.11B,GRASS,18,19,,0,100,95,2,
1051,9/2/21,MATA.11B,,ALIN,MATA.11B,FORB,1,1,,0,0,95,2,
1052,9/2/21,MATA.11B,,AMCO,MATA.11B,FORB,0.5,1,,0,0,95,2,
1053,9/2/21,MATA.11B,,BOGR,MATA.11B,GRASS,1,2,,100,100,95,2,
1054,9/2/21,MATA.11B,,MOVE,MATA.11B,FORB,1,5,,0,100,95,2,
1055,9/2/21,MATA.12B,,ERAB,MATA.12B,FORB,2,2,,100,100,95,3,
1056,9/2/21,MATA.12B,,MATA,MATA.12B,FORB,1,1,,100,100,95,3,
1057,9/2/21,MATA.12B,,ARAD,MATA.12B,GRASS,1,1,,100,0,95,3,
1058,9/2/21,MATA.12B,,BOAR,MATA.12B,GRASS,10,14,,100,100,95,3,
1059,9/2/21,MATA.12B,,ERLE,MATA.12B,GRASS,8,5,,100,100,95,3,
1060,9/2/21,MATA.12B,,BOGR,MATA.12B,GRASS,2,1,,0,100,95,3,
1061,9/2/21,MATA.12B,,MOVE,MATA.12B,FORB,2,4,,0,100,95,3,
1062,9/2/21,MATA.12B,,CHHY,MATA.12B,FORB,1,1,,100,100,95,3,
1078,9/2/21,MATA.13B,,MATA,MATA.13B,FORB,3,2,,100,100,95,2,
1079,9/2/21,MATA.13B,,MOVE,MATA.13B,FORB,6,25,,0,100,95,2,
1080,9/2/21,MATA.13B,,POUM,MATA.13B,FORB,12,14,,0,100,95,2,
1081,9/2/21,MATA.13B,,URAR,MATA.13B,GRASS,1,2,,0,100,95,2,
1082,9/2/21,MATA.13B,,BOAR,MATA.13B,GRASS,2,2,,0,100,95,2,
1083,9/2/21,MATA.13B,,PAVI,MATA.13B,GRASS,3,3,,100,100,95,2,
1084,9/2/21,MATA.13B,,ARAD,MATA.13B,GRASS,3,2,,100,100,95,2,
1085,9/2/21,MATA.13B,,CAER,MATA.13B,SHRUB,10,2,,0,0,95,2,
1086,9/2/21,MATA.13B,,EVAZ,MATA.13B,FORB,0.5,1,,100,100,95,2,
1087,9/2/21,MATA.13B,,FAME,MATA.13B,FORB,1,1,,0,0,95,2,
1088,9/2/21,MATA.13B,,SIDA,MATA.13B,FORB,3,3,,66.6,66.6,95,2,
1089,9/2/21,MATA.13B,,ERLE,MATA.13B,GRASS,3,2,,100,100,95,2,
1090,9/2/21,MATA.14B,,SIDA,MATA.14B,FORB,4,3,,100,100,90,6,
1091,9/2/21,MATA.14B,,MATA,MATA.14B,FORB,5,4,,100,100,90,6,
1092,9/2/21,MATA.14B,,ERAB,MATA.14B,FORB,3,1,,100,100,90,6,
1093,9/2/21,MATA.14B,,PAVI,MATA.14B,GRASS,3,2,,100,100,90,6,
1094,9/2/21,MATA.14B,,URAR,MATA.14B,GRASS,3,2,,100,100,90,6,
1095,9/2/21,MATA.14B,,CHFL,MATA.14B,FORB,2,2,,100,100,90,6,
1096,9/2/21,MATA.14B,,CAER,MATA.14B,SHRUB,4,1,,0,0,90,6,
1097,9/2/21,MATA.14B,,POUM,MATA.14B,FORB,2,3,,0,100,90,6,
1098,9/2/21,MATA.14B,,BOAR,MATA.14B,GRASS,1,1,,0,100,90,6,
1099,9/2/21,MATA.14B,,EVAZ,MATA.14B,FORB,1,2,,100,100,90,6,
1100,9/2/21,MATA.14B,,CHHY,MATA.14B,FORB,1,1,,100,100,90,6,
1101,9/2/21,MATA.14B,,BOER,MATA.14B,GRASS,1,1,,100,100,90,6,
1102,9/2/21,MATA.14B,,TILA,MATA.14B,FORB,1,1,,100,100,90,6,
1125,9/2/21,MATA.15B,,MATA,MATA.15B,FORB,2,1,,100,100,50,40,
1126,9/2/21,MATA.15B,,URAR,MATA.15B,GRASS,10,5,,100,100,50,40,
1127,9/2/21,MATA.15B,,BOAR,MATA.15B,GRASS,12,8,,0,100,50,40,
1128,9/2/21,MATA.15B,,SIDA,MATA.15B,FORB,5,6,,50,20,50,40,
1129,9/2/21,MATA.15B,,BOER,MATA.15B,GRASS,2,1,,100,100,50,40,
1130,9/2/21,MATA.15B,,ERLE,MATA.15B,GRASS,3,2,,100,100,50,40,
1131,9/2/21,MATA.15B,,ARAD,MATA.15B,GRASS,2,1,,0,100,50,40,
1132,9/2/21,MATA.15B,,MOVE,MATA.15B,FORB,3,5,,0,100,50,40,
1133,9/2/21,MATA.15B,,PO SHRUBBY,MATA.15B,FORB,0.5,1,,0,0,50,40,
957,8/31/21,MATA.1994A,,MATA,MATA.1994A,FORB,10,1,,100,100,5,80,
958,8/31/21,MATA.1994A,,ERLE,MATA.1994A,GRASS,10,3,,100,100,5,80,
959,8/31/21,MATA.1994A,,CHHY,MATA.1994A,FORB,2,1,,100,100,5,80,
960,8/31/21,MATA.1994A,,URAR,MATA.1994A,GRASS,5,4,,100,100,5,80,
961,8/31/21,MATA.1994A,,SIDA,MATA.1994A,FORB,8,3,,0,0,5,80,
962,8/31/21,MATA.1994A,,IPOMEA INDIGO,MATA.1994A,FORB,2,1,,100,0,5,80,
963,8/31/21,MATA.1994A,,MOVE,MATA.1994A,FORB,15,30,,0,100,5,80,
964,8/31/21,MATA.1994A,,CHFL,MATA.1994A,FORB,3,2,,100,100,5,80,
965,8/31/21,MATA.1994A,,CHFR,MATA.1994A,FORB,3,4,,0,0,5,80,
966,8/31/21,MATA.1994A,,BOAR,MATA.1994A,GRASS,4,4,,100,100,10,90,
1451,8/19/21,MATA.1A,,ERLE,MATA.1A,GRASS,10,5,,100,100,60,10,
1452,8/19/21,MATA.1A,,MATA,MATA.1A,FORB,2,1,,100,0,60,10,
1454,8/19/21,MATA.1A,,FAME,MATA.1A,FORB,10,8,,100,0,60,10,
1455,8/19/21,MATA.1A,,SIDA,MATA.1A,FORB,8,13,,0,0,60,10,
1456,8/19/21,MATA.1A,,BOAR,MATA.1A,GRASS,10,6,,100,100,60,10,
1457,8/19/21,MATA.1A,,BUFFEL LIKE,MATA.1A,GRASS,13,7,,100,100,60,10,
1458,8/19/21,MATA.1A,,BOGR,MATA.1A,GRASS,2,1,,100,100,60,10,
1459,8/19/21,MATA.1A,,ARPU,MATA.1A,GRASS,3,2,,100,0,60,10,
1460,8/19/21,MATA.1A,,UNK,MATA.1A,UNK,1,1,,100,100,60,10,
1461,8/19/21,MATA.1A,,URAR,MATA.1A,GRASS,3,5,,100,100,60,10,
1462,8/19/21,MATA.1A,,MOVE,MATA.1A,FORB,5,9,,100,100,60,10,
1477,8/19/21,MATA.2A,,MATA,MATA.2A,FORB,8,3,,100,0,55,10,
1478,8/19/21,MATA.2A,,KAGR,MATA.2A,FORB,10,1,,0,100,55,10,
1479,8/19/21,MATA.2A,,BOER,MATA.2A,GRASS,5,5,,100,100,55,10,
1480,8/19/21,MATA.2A,,PO SHRUBBY,MATA.2A,FORB,2,1,,100,0,55,10,
1481,8/19/21,MATA.2A,,POOL,MATA.2A,FORB,6,3,,0,0,55,10,
1482,8/19/21,MATA.2A,,ERLE,MATA.2A,GRASS,5,2,,100,100,55,10,
1483,8/19/21,MATA.2A,,WITCH GRASS,MATA.2A,GRASS,3,1,,100,100,55,10,
1484,8/19/21,MATA.2A,,SIDA,MATA.2A,FORB,15,12,,0,0,55,10,
1485,8/19/21,MATA.2A,,DISSECTED MORNING GLORY,MATA.2A,FORB,1,1,,0,0,55,10,
1486,8/19/21,MATA.2A,,FAME,MATA.2A,FORB,5,5,,0,0,55,10,
1487,8/19/21,MATA.2A,,URAR?,MATA.2A,GRASS,5,4,,100,100,55,10,
1488,8/19/21,MATA.2A,,CAER,MATA.2A,SHRUB,8,2,,0,0,55,10,
1489,8/19/21,MATA.2A,,MOVE,MATA.2A,FORB,5,6,,100,100,55,10,
1490,8/19/21,MATA.2A,,EUHYSM,MATA.2A,FORB,2,1,,100,100,55,10,
1512,8/20/21,MATA.3A,,MATA,MATA.3A,FORB,8,3,,66.6,0,50,5,
1513,8/20/21,MATA.3A,,KAGR,MATA.3A,FORB,18,2,,0,100,50,5,
1514,8/20/21,MATA.3A,,AMPA,MATA.3A,FORB,8,2,,100,100,50,5,
1515,8/20/21,MATA.3A,,CHFR,MATA.3A,FORB,8,2,,100,100,50,5,
1516,8/20/21,MATA.3A,,BOAR,MATA.3A,GRASS,20,16,,100,100,50,5,
1517,8/20/21,MATA.3A,,POOL,MATA.3A,FORB,8,1,,0,0,50,5,
1518,8/20/21,MATA.3A,,UNK THICK LEAF,MATA.3A,FORB,3,1,,0,0,50,5,
1589,8/20/21,MATA.4A,,MATA,MATA.4A,FORB,15,14,,100,0,80,3,
1590,8/20/21,MATA.4A,,KAGR,MATA.4A,FORB,10,1,,100,100,80,3,
1591,8/20/21,MATA.4A,,POOL,MATA.4A,FORB,20,16,,0,0,80,3,
1592,8/20/21,MATA.4A,,BOAR,MATA.4A,GRASS,5,12,,100,100,80,3,
1593,8/20/21,MATA.4A,,BOER,MATA.4A,GRASS,5,5,,100,100,80,3,
1594,8/20/21,MATA.4A,,EUHYSM,MATA.4A,FORB,1,1,,100,100,80,3,
1595,8/20/21,MATA.4A,,FAME,MATA.4A,FORB,2,1,,0,0,80,3,
1596,8/20/21,MATA.4A,,ARPU,MATA.4A,GRASS,1,1,,100,100,80,3,
1597,8/20/21,MATA.4A,,CURLY,MATA.4A,GRASS,1,1,,100,100,80,3,
1628,8/20/21,MATA.5A,,KAGR,MATA.5A,FORB,2,1,,100,100,80,5,
